"steps","plot"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
4,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
6,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
9,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
7,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
4,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
5,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
4,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
32,"Panarthropoda"
1,"Panarthropoda"
12,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
5,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
4,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
6,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
4,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
5,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
6,"Panarthropoda"
5,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
5,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
8,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
4,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
7,"Panarthropoda"
6,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
5,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
2,"Panarthropoda"
3,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
10,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
6,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
3,"Panarthropoda"
8,"Panarthropoda"
5,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
7,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
4,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
1,"Panarthropoda"
2,"Panarthropoda"
6,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
2,"Serpentes"
5,"Serpentes"
2,"Serpentes"
3,"Serpentes"
4,"Serpentes"
4,"Serpentes"
3,"Serpentes"
3,"Serpentes"
3,"Serpentes"
4,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
3,"Serpentes"
1,"Serpentes"
4,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
4,"Serpentes"
1,"Serpentes"
1,"Serpentes"
3,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
6,"Serpentes"
3,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
4,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
6,"Serpentes"
4,"Serpentes"
4,"Serpentes"
8,"Serpentes"
1,"Serpentes"
3,"Serpentes"
2,"Serpentes"
5,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
6,"Serpentes"
1,"Serpentes"
5,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
4,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
5,"Serpentes"
2,"Serpentes"
3,"Serpentes"
3,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
4,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
4,"Serpentes"
2,"Serpentes"
1,"Serpentes"
3,"Serpentes"
3,"Serpentes"
1,"Serpentes"
4,"Serpentes"
1,"Serpentes"
0,"Serpentes"
1,"Serpentes"
8,"Serpentes"
2,"Serpentes"
1,"Serpentes"
5,"Serpentes"
3,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
3,"Serpentes"
5,"Serpentes"
5,"Serpentes"
1,"Serpentes"
1,"Serpentes"
3,"Serpentes"
3,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
3,"Serpentes"
2,"Serpentes"
5,"Serpentes"
2,"Serpentes"
1,"Serpentes"
4,"Serpentes"
3,"Serpentes"
4,"Serpentes"
1,"Serpentes"
8,"Serpentes"
3,"Serpentes"
1,"Serpentes"
9,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
3,"Serpentes"
2,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
7,"Serpentes"
3,"Serpentes"
2,"Serpentes"
3,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
3,"Serpentes"
1,"Serpentes"
10,"Serpentes"
3,"Serpentes"
2,"Serpentes"
4,"Serpentes"
2,"Serpentes"
9,"Serpentes"
1,"Serpentes"
5,"Serpentes"
3,"Serpentes"
1,"Serpentes"
3,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
4,"Serpentes"
13,"Serpentes"
3,"Serpentes"
7,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
7,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
3,"Serpentes"
4,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
3,"Serpentes"
1,"Serpentes"
7,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
4,"Serpentes"
3,"Serpentes"
2,"Serpentes"
6,"Serpentes"
2,"Serpentes"
4,"Serpentes"
3,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
4,"Serpentes"
1,"Serpentes"
4,"Serpentes"
3,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
1,"Serpentes"
2,"Serpentes"
5,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
2,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
4,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
4,"Serpentes"
3,"Serpentes"
1,"Serpentes"
4,"Serpentes"
4,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
5,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
3,"Serpentes"
6,"Serpentes"
3,"Serpentes"
4,"Serpentes"
1,"Serpentes"
5,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
6,"Serpentes"
5,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
9,"Serpentes"
7,"Serpentes"
6,"Serpentes"
1,"Serpentes"
1,"Serpentes"
5,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
0,"Serpentes"
0,"Serpentes"
1,"Serpentes"
5,"Serpentes"
1,"Serpentes"
8,"Serpentes"
6,"Serpentes"
1,"Serpentes"
3,"Serpentes"
2,"Serpentes"
3,"Serpentes"
1,"Serpentes"
3,"Serpentes"
3,"Serpentes"
1,"Serpentes"
4,"Serpentes"
1,"Serpentes"
3,"Serpentes"
3,"Serpentes"
2,"Serpentes"
1,"Serpentes"
4,"Serpentes"
4,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
6,"Serpentes"
1,"Serpentes"
3,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
4,"Serpentes"
1,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
0,"Serpentes"
1,"Serpentes"
3,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
5,"Serpentes"
1,"Serpentes"
6,"Serpentes"
5,"Serpentes"
1,"Serpentes"
2,"Serpentes"
5,"Serpentes"
1,"Serpentes"
3,"Serpentes"
3,"Serpentes"
1,"Serpentes"
4,"Serpentes"
2,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
2,"Serpentes"
4,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
6,"Serpentes"
4,"Serpentes"
10,"Serpentes"
7,"Serpentes"
3,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
3,"Serpentes"
1,"Serpentes"
5,"Serpentes"
6,"Serpentes"
4,"Serpentes"
5,"Serpentes"
3,"Serpentes"
4,"Serpentes"
2,"Serpentes"
3,"Serpentes"
8,"Serpentes"
2,"Serpentes"
2,"Serpentes"
5,"Serpentes"
5,"Serpentes"
2,"Serpentes"
1,"Serpentes"
2,"Serpentes"
2,"Serpentes"
1,"Serpentes"
1,"Serpentes"
1,"Serpentes"
2,"Serpentes"
4,"Testudines"
2,"Testudines"
3,"Testudines"
5,"Testudines"
3,"Testudines"
2,"Testudines"
1,"Testudines"
3,"Testudines"
1,"Testudines"
2,"Testudines"
1,"Testudines"
1,"Testudines"
4,"Testudines"
1,"Testudines"
3,"Testudines"
1,"Testudines"
1,"Testudines"
6,"Testudines"
3,"Testudines"
2,"Testudines"
5,"Testudines"
2,"Testudines"
1,"Testudines"
3,"Testudines"
5,"Testudines"
3,"Testudines"
2,"Testudines"
1,"Testudines"
1,"Testudines"
2,"Testudines"
6,"Testudines"
10,"Testudines"
1,"Testudines"
10,"Testudines"
9,"Testudines"
7,"Testudines"
4,"Testudines"
10,"Testudines"
3,"Testudines"
5,"Testudines"
4,"Testudines"
8,"Testudines"
11,"Testudines"
2,"Testudines"
2,"Testudines"
11,"Testudines"
3,"Testudines"
3,"Testudines"
3,"Testudines"
4,"Testudines"
6,"Testudines"
4,"Testudines"
4,"Testudines"
3,"Testudines"
3,"Testudines"
0,"Testudines"
1,"Testudines"
4,"Testudines"
1,"Testudines"
2,"Testudines"
1,"Testudines"
1,"Testudines"
3,"Testudines"
1,"Testudines"
2,"Testudines"
2,"Testudines"
7,"Testudines"
2,"Testudines"
2,"Testudines"
1,"Testudines"
4,"Testudines"
3,"Testudines"
3,"Testudines"
1,"Testudines"
2,"Testudines"
5,"Testudines"
4,"Testudines"
1,"Testudines"
3,"Testudines"
4,"Testudines"
3,"Testudines"
3,"Testudines"
5,"Testudines"
9,"Testudines"
2,"Testudines"
2,"Testudines"
3,"Testudines"
6,"Testudines"
1,"Testudines"
1,"Testudines"
4,"Testudines"
2,"Testudines"
1,"Testudines"
1,"Testudines"
5,"Testudines"
1,"Testudines"
1,"Testudines"
1,"Testudines"
1,"Testudines"
4,"Testudines"
4,"Testudines"
3,"Testudines"
3,"Testudines"
1,"Testudines"
4,"Testudines"
6,"Testudines"
5,"Testudines"
3,"Testudines"
2,"Testudines"
4,"Testudines"
4,"Testudines"
2,"Testudines"
1,"Testudines"
1,"Testudines"
6,"Testudines"
6,"Testudines"
3,"Testudines"
4,"Testudines"
3,"Testudines"
4,"Testudines"
1,"Testudines"
1,"Testudines"
3,"Testudines"
2,"Testudines"
8,"Testudines"
5,"Testudines"
3,"Testudines"
5,"Testudines"
3,"Testudines"
7,"Testudines"
3,"Testudines"
7,"Testudines"
4,"Testudines"
1,"Testudines"
4,"Testudines"
7,"Testudines"
5,"Testudines"
6,"Testudines"
3,"Testudines"
1,"Testudines"
4,"Testudines"
2,"Testudines"
2,"Testudines"
6,"Testudines"
5,"Testudines"
11,"Testudines"
5,"Testudines"
5,"Testudines"
10,"Testudines"
2,"Testudines"
3,"Testudines"
2,"Testudines"
4,"Testudines"
1,"Testudines"
5,"Testudines"
4,"Testudines"
5,"Testudines"
2,"Testudines"
3,"Testudines"
3,"Testudines"
5,"Testudines"
5,"Testudines"
8,"Testudines"
2,"Testudines"
2,"Testudines"
1,"Testudines"
5,"Testudines"
3,"Testudines"
5,"Testudines"
9,"Testudines"
0,"Testudines"
4,"Testudines"
2,"Testudines"
4,"Testudines"
5,"Testudines"
2,"Testudines"
3,"Testudines"
2,"Trilobita"
1,"Trilobita"
1,"Trilobita"
1,"Trilobita"
12,"Trilobita"
2,"Trilobita"
1,"Trilobita"
9,"Trilobita"
2,"Trilobita"
2,"Trilobita"
1,"Trilobita"
2,"Trilobita"
3,"Trilobita"
1,"Trilobita"
1,"Trilobita"
1,"Trilobita"
1,"Trilobita"
1,"Trilobita"
21,"Trilobita"
9,"Trilobita"
2,"Trilobita"
1,"Trilobita"
1,"Trilobita"
3,"Trilobita"
1,"Trilobita"
1,"Trilobita"
3,"Trilobita"
1,"Trilobita"
5,"Trilobita"
3,"Trilobita"
6,"Trilobita"
1,"Trilobita"
10,"Trilobita"
2,"Trilobita"
4,"Trilobita"
3,"Trilobita"
1,"Trilobita"
3,"Trilobita"
10,"Trilobita"
1,"Trilobita"
3,"Trilobita"
1,"Trilobita"
1,"Trilobita"
1,"Trilobita"
8,"Trilobita"
4,"Trilobita"
1,"Trilobita"
5,"Trilobita"
1,"Trilobita"
2,"Trilobita"
2,"Trilobita"
1,"Trilobita"
7,"Trilobita"
1,"Trilobita"
1,"Trilobita"
9,"Trilobita"
4,"Trilobita"
3,"Trilobita"
7,"Trilobita"
1,"Trilobita"
1,"Trilobita"
11,"Trilobita"
2,"Trilobita"
1,"Trilobita"
1,"Trilobita"
5,"Trilobita"
1,"Trilobita"
2,"Trilobita"
1,"Trilobita"
5,"Trilobita"
1,"Trilobita"
7,"Trilobita"
1,"Trilobita"
1,"Trilobita"
1,"Trilobita"
1,"Trilobita"
6,"Trilobita"
2,"Trilobita"
2,"Trilobita"
